DepRate,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
8.3367,5.97,34.92,37.771,36.8025,11,49.79,20.00,79.99,648.78,24.20,42.69,0.00,639.96
8.164,5.85,35.13,39.0991,35.6554,11.39999962,46.62,20.00,79.99,653.48,23.92,45.16,0.00,647.30
8.2674,5.92,36.14,38.744,36.3709,11.30000019,46.97,20.00,80.00,657.32,23.89,46.17,0.00,650.04
8.0134,5.74,36.76,38.3625,36.997,11,54.68,20.00,80.00,653.19,23.47,47.32,0.00,649.99
7.6101,5.45,36.52,38.0926,37.5938,10.80000019,41.83,20.00,80.17,646.41,22.78,47.63,0.00,650.01
8.649,6.19,36.65,38.793,37.6958,10.69999981,45.65,20.01,80.07,661.39,24.31,48.47,0.00,650.03
8.9569,6.41,36.55,37.0903,38.0958,10.80000019,48.86,19.95,79.97,673.54,25.09,49.59,0.00,650.05
9.2078,6.59,37.02,35.7403,38.1901,11.39999962,44.00,20.03,80.08,680.07,25.54,49.76,0.00,650.22
9.1828,6.58,37.39,34.9972,36.3421,10.80000019,49.72,20.00,79.99,678.13,25.33,51.49,0.00,649.98
9.0107,6.45,37.46,33.7372,37.3369,10.80000019,52.01,20.00,79.99,675.14,25.13,53.56,0.00,650.00
9.0201,6.46,37.19,31.9808,36.2193,10.89999962,45.17,20.00,80.00,675.02,24.74,55.17,0.00,650.02
8.7161,6.24,37.04,31.2648,37.1741,10.89999962,51.98,20.00,79.99,670.98,22.20,57.07,0.00,650.00
8.8966,6.37,36.92,27.6917,37.5923,11.39999962,45.47,19.99,80.00,671.54,21.11,58.41,0.00,650.02
9.745,6.98,36.36,23.8882,37.7499,10.69999981,51.49,20.00,79.99,685.83,25.67,53.29,0.00,646.90
9.507,6.81,33.65,18.8904,38.0952,11,48.24,20.00,80.00,688.02,28.54,54.53,0.00,650.02
9.2327,6.61,34.47,31.6397,36.6849,10.89999962,49.50,20.01,80.00,681.96,27.41,56.98,0.00,649.92
9.5844,6.86,35.19,31.9571,36.6618,10.89999962,48.78,20.00,79.99,687.43,26.86,59.04,0.00,649.99
10.1338,7.26,35.13,27.3487,37.2528,10.89999962,47.18,20.00,80.00,695.85,26.10,60.46,0.00,650.13
10.1027,7.23,35.5,27.7571,38.5745,11.5,49.77,19.99,79.99,695.54,25.85,60.61,0.00,650.06
9.3881,6.72,34.11,37.3726,36.9865,11.39999962,48.31,20.01,80.01,687.16,26.21,37.55,0.00,650.01
8.9928,6.44,34.18,34.8058,37.3265,11.69999981,50.35,19.99,79.99,681.51,27.82,42.27,0.00,650.02
9.159,6.56,35.01,28.2691,37.199,11.39999962,48.70,20.00,80.01,682.25,26.64,45.06,0.00,650.01
9.1818,6.57,35.23,23.9113,37.176,11.39999962,47.06,20.00,79.99,681.80,24.94,46.10,0.00,650.04
9.1,6.52,34.33,36.6466,36.8227,10.80000019,51.52,20.00,80.01,680.70,24.11,47.23,0.00,650.02
9.1506,6.55,32.61,34.5075,36.7729,10.80000019,45.94,20.01,80.00,682.56,23.22,50.54,0.00,650.04
8.5777,6.14,33.49,30.5014,37.3049,10.69999981,48.79,20.00,80.00,673.56,22.30,53.41,0.00,649.99
9.0461,6.48,34.22,27.1671,37.7364,10.80000019,48.37,19.99,79.99,679.66,22.37,55.30,0.00,650.15
9.881,7.08,35.49,36.3958,37.9577,10.5,48.05,20.00,80.01,693.46,23.10,56.71,0.00,650.14
10.4875,7.51,36.32,30.0693,38.9011,11.30000019,45.36,20.01,79.99,704.26,23.87,58.30,0.00,650.20
10.2747,7.36,35.65,30.0379,39.2,11.39999962,51.08,20.01,80.00,699.58,24.11,55.55,0.01,650.02
10.178,7.29,35.09,35.5594,39.1938,10.69999981,48.70,20.01,79.99,698.74,24.19,54.27,0.15,649.98
10.3466,7.41,34.55,29.0137,40.2469,11,47.91,20.01,80.01,702.51,24.52,56.04,18.63,650.04
10.2648,7.35,35.1,33.5602,41.0495,11.39999962,41.67,19.99,80.00,700.54,23.75,60.21,51.60,649.56
10.0473,7.19,34.8,35.5788,39.478,11.80000019,53.40,20.01,80.01,696.62,23.14,63.15,50.58,649.96
9.8368,7.04,34.53,27.8569,40.1181,12,40.95,20.00,79.99,692.84,23.25,62.13,49.16,650.01
9.856,7.06,33.09,31.8229,39.6514,11.89999962,43.68,20.00,80.00,694.20,22.83,66.63,50.39,649.95
9.7893,7.01,33.96,33.6925,39.8853,11,47.51,20.01,79.99,693.06,22.65,67.58,49.89,649.97
9.6898,6.94,34.49,24.852,39.9995,11.10000038,52.30,20.01,80.00,690.69,22.19,70.16,48.81,650.03
10.2098,7.31,35.97,28.6376,39.3528,11,44.63,20.00,80.01,698.54,22.91,68.20,50.52,650.01
10.8107,7.74,35.9,22.9471,39.0676,11.5,49.29,20.00,79.99,717.67,22.68,67.67,52.11,660.46
10.7984,7.73,35.43,19.4809,39.5058,11.5,46.32,19.99,80.01,718.59,22.61,67.01,52.55,661.37
11.4626,8.21,35.09,35.746,39.4596,10.5,47.04,19.98,79.99,705.08,25.02,51.57,57.23,633.44
11.1224,7.96,35.03,37.3057,39.7971,10.89999962,48.93,20.00,80.00,706.33,23.40,41.45,55.48,641.48
10.9875,7.87,34.73,31.9508,40.1925,11.19999981,44.22,20.01,80.00,703.25,22.71,40.62,55.22,640.68
9.9642,7.13,34.79,24.3209,39.9382,12,52.38,20.01,80.01,689.61,22.91,41.66,49.05,645.85
9.5228,6.82,34.62,36.182,39.6952,12,44.77,20.01,80.00,684.73,22.02,43.77,45.86,649.86
8.4229,6.03,32.55,41.8668,37.6479,12,50.88,20.01,80.00,665.99,22.05,45.80,39.04,649.89
8.4615,6.06,30.7,42.6434,37.0713,11.10000038,46.53,20.00,80.00,671.26,23.60,43.77,41.91,650.01
8.2849,5.93,30.61,41.4209,36.994,11.39999962,50.67,19.99,80.00,668.87,23.53,38.66,40.81,650.00
8.1111,5.81,31.13,40.4918,37.2207,11.10000038,46.73,20.00,80.00,666.52,24.36,38.26,39.50,650.00
7.6078,5.45,32.19,38.6183,37.0838,11.10000038,49.99,20.01,80.00,658.52,25.80,39.49,35.80,649.97
7.7522,5.55,31.31,38.3373,36.7902,11.69999981,47.86,19.99,80.00,663.04,26.57,40.60,37.65,650.01
7.9077,5.66,31.69,37.7457,37.2785,11.5,50.38,20.00,80.00,666.74,26.79,42.23,38.88,649.99
7.5792,5.43,32.89,35.2526,35.8996,11.80000019,46.21,20.00,80.00,659.50,25.79,43.42,35.77,649.98
7.6025,5.44,31.13,40.5203,38.184,11.19999981,49.02,20.00,80.00,659.23,25.07,45.99,36.14,649.96
7.4819,5.36,31.67,42.984,34.8871,11.19999981,49.12,19.99,80.00,656.17,21.22,43.25,35.27,650.01
8.0882,5.79,31.97,40.3068,37.0976,11.39999962,48.66,20.02,80.00,665.28,20.41,41.91,36.79,650.08
8.8748,6.35,33.35,37.777,38.0833,11.19999981,49.17,20.00,79.98,676.42,20.77,43.98,38.49,650.01
9.4017,6.73,35.21,34.1859,38.2525,11.30000019,48.31,20.00,79.98,683.81,20.74,46.00,39.07,650.10
10.0232,7.18,36.3,31.9423,36.9993,12.39999962,50.19,19.99,79.98,693.11,21.09,47.27,40.57,650.05
10.1173,7.24,36.37,40.5914,37.3397,11.69999981,46.66,19.99,79.97,696.76,21.49,50.05,42.38,650.12
10.7113,7.67,37.73,44.2176,37.1143,11.39999962,48.29,20.00,79.96,711.50,21.06,53.32,46.37,650.44
11.2215,8.04,39.39,39.217,37.8324,11.10000038,52.82,20.01,79.97,740.57,19.56,60.01,49.39,666.78
11.5021,8.24,39.38,36.2934,37.1935,11.10000038,43.53,20.00,79.99,731.04,20.10,63.45,51.23,650.01
11.6779,8.36,40.03,33.4533,37.1944,11.69999981,52.52,20.01,80.00,735.27,20.05,67.07,51.76,651.21
12.2193,8.75,41.06,29.497,37.1146,12.30000019,46.71,19.99,80.01,744.01,20.66,69.14,54.62,650.31
12.2408,8.76,41.02,46.4114,37.3486,11.5,43.91,20.00,80.00,746.80,20.92,52.17,54.24,652.15
11.9944,8.59,41.95,43.7489,36.9555,12.39999962,46.27,20.00,79.99,744.82,18.98,56.80,52.39,655.59
11.8619,8.49,41.61,41.306,38.0564,11.39999962,51.36,19.99,79.99,742.36,19.66,54.63,54.01,650.12
12.0937,8.66,43.46,36.0846,39.6557,11.39999962,47.87,19.99,80.00,751.72,19.22,39.29,54.35,650.44
11.8459,8.48,41.31,34.4598,37.8643,11.39999962,40.60,20.00,79.99,746.90,18.39,48.11,54.90,649.62
9.1532,6.55,35.18,37.2413,36.9986,11.60000038,46.55,20.04,79.97,692.74,16.89,54.77,45.74,649.65
8.8748,6.35,34.96,35.896,36.9813,11.60000038,47.24,20.00,79.95,687.63,16.52,59.68,43.84,650.03
8.7096,6.24,32.72,36.0161,38.2071,11.89999962,47.68,20.00,79.95,685.31,16.28,64.21,43.73,649.95
8.4954,6.08,32.33,35.2088,37.5041,11.89999962,51.00,20.00,79.99,681.14,15.72,67.62,42.61,649.95
8.2706,5.92,33.79,31.6929,37.0971,11.80000019,46.90,20.00,79.97,674.52,15.01,70.15,39.18,649.99
7.8864,5.65,34.03,28.9513,37.6886,11.89999962,48.19,20.00,79.99,668.45,14.92,68.13,37.30,649.94
7.9074,5.66,31.64,27.2826,37.1783,12,47.41,19.99,79.99,671.49,14.16,74.38,38.41,649.99
8.0465,5.76,32.21,32.0919,37.4866,11.80000019,49.82,20.00,79.99,678.87,15.48,64.99,39.26,649.97
8.7477,6.26,34.01,45.9453,37.5686,12.10000038,47.95,20.00,79.99,696.17,14.62,69.23,40.78,650.17
10.6611,7.63,36.09,41.1842,37.8205,11.89999962,48.05,20.00,79.98,736.69,14.86,47.12,46.19,650.19
11.6146,8.32,36.73,42.4355,37.5507,11.69999981,49.48,20.00,79.96,758.80,16.20,47.71,52.94,649.98
11.8293,8.47,35.58,43.1451,38.9099,11.89999962,44.22,20.00,79.94,769.79,17.03,51.56,57.04,650.01
11.8204,8.46,35.76,40.2632,37.8693,12.30000019,52.14,20.00,77.93,769.27,16.67,54.56,57.44,649.99
11.2148,8.03,34.99,40.7646,37.3847,12.5,45.50,19.99,79.99,753.00,15.72,43.49,53.50,650.05
10.9718,7.86,36.15,39.9767,37.2979,11.69999981,49.46,20.00,79.98,751.85,15.45,27.30,51.42,650.00
10.9822,7.86,36.79,32.1272,36.1948,11.69999981,48.86,19.99,79.99,753.20,15.98,31.06,50.93,650.13
11.2605,8.06,35.99,31.2974,36.0222,12.80000019,49.01,20.00,79.99,762.27,16.29,41.38,53.24,650.02
11.1131,7.96,34.04,31.5911,35.5719,11.80000019,48.00,20.01,79.99,766.94,17.59,43.00,57.86,650.02
10.8418,7.76,33.89,29.2696,37.3025,11.80000019,48.20,19.99,77.19,766.16,17.21,46.72,57.88,649.98
10.3155,7.39,34.09,30.1302,36.1356,11.69999981,48.55,20.00,81.13,752.83,16.74,46.32,54.12,649.98
10.0101,7.17,34.78,27.3034,34.7384,11.80000019,49.99,20.00,82.20,744.76,15.66,50.16,51.53,650.00
10.0082,7.17,35.34,26.2219,36.3704,11.89999962,47.19,19.99,79.99,742.97,15.59,49.83,50.12,650.04
10.4699,7.5,35.47,28.9945,37.0902,11.69999981,49.87,20.00,79.99,752.67,15.82,53.04,51.72,650.14
12.8748,9.22,33.2,33.3002,37.0168,11.80000019,47.71,20.00,79.98,803.40,17.76,62.43,66.60,650.10
13.092,9.37,31.13,44.5637,35.1084,11.80000019,45.62,19.99,79.98,812.10,19.65,69.02,73.18,650.01
11.5105,8.24,33.25,50.5356,34.9712,11.80000019,47.26,19.99,79.97,769.57,17.84,53.82,60.29,649.98
11.0422,7.91,34.99,44.486,34.7117,12,47.84,20.00,79.96,762.95,18.79,38.12,58.82,649.94
11.1949,8.02,33.75,50.6213,33.2675,11.60000038,47.41,19.99,79.97,765.92,16.72,49.04,60.37,649.97
11.3806,8.15,33.81,52.2305,35.7206,12.19999981,51.11,20.00,79.94,771.19,16.34,59.62,63.79,649.97
10.9916,7.87,34.6,48.1115,35.2818,12.19999981,51.78,19.99,79.94,760.80,16.37,59.76,61.93,650.02
11.0486,7.91,34.22,52.2495,35.1689,11.60000038,47.74,20.00,79.97,759.49,15.48,51.97,62.13,649.96
11.038,7.9,33.54,49.9291,35.2221,11.80000019,52.04,20.01,79.98,762.23,16.37,39.62,62.68,649.98
11.7944,8.45,32.14,46.0994,35.0867,11.80000019,41.75,20.00,79.96,778.71,17.30,48.38,67.61,650.07
11.6416,8.34,33.64,46.5289,34.6627,12.60000038,57.13,20.00,79.93,767.21,17.71,48.57,62.82,650.02
12.1041,8.67,33.9,43.6399,34.337,12.69999981,46.84,20.01,79.89,773.73,17.69,41.62,62.37,650.19
13.3151,9.53,31.58,55.809,35.105,12,42.55,19.99,79.98,790.16,19.65,42.31,71.05,640.60
12.3258,8.83,35.25,53.0454,34.1476,12,55.37,20.00,79.90,751.06,18.70,42.28,64.30,630.32
10.8831,7.79,33.22,51.5823,34.317,12.19999981,43.25,19.99,79.90,717.43,15.90,51.67,57.47,629.88
6.4672,4.63,29.11,55.6639,28.8686,12.10000038,59.29,13.35,86.44,548.58,12.69,62.04,35.37,523.44
0,0,30.39,51.8199,10.0921,12.10000038,68.71,0.00,100.00,90.05,2.81,63.73,0.00,220.93
0,0,30.87,46.5627,8.2208,12.10000038,68.20,0.00,100.00,42.21,0.00,65.30,0.23,161.43
0,0,30.6,31.0971,4.4194,12.10000038,68.17,0.00,99.87,24.02,0.00,66.32,4.18,126.12
1.0744,0.85,30.12,8.5864,11.0496,12.10000038,66.49,14.06,90.84,135.50,2.67,67.45,6.91,216.98
7.2044,5.71,30.94,56.8658,40.4617,11.39999962,52.39,20.01,70.34,750.20,20.08,65.93,46.73,714.71
13.0988,10.38,31.3,50.4314,35.7881,11.5,55.72,20.01,74.98,806.91,27.54,45.63,79.37,636.27
14.1067,11.18,30.88,45.8358,35.569,11.60000038,45.06,20.42,73.96,860.93,29.43,47.54,89.50,667.35
8.9522,7.09,32.37,65.4969,35.9288,11.69999981,50.51,24.46,74.32,753.81,19.78,54.66,52.40,698.02
9.5917,7.6,31.86,63.1739,36.0079,11.5,53.80,25.00,74.99,768.34,20.78,59.88,55.35,700.11
9.9343,7.87,32.46,59.9126,35.968,11.89999962,42.16,25.00,75.00,781.39,21.70,62.76,60.27,699.96
9.4163,7.46,32.52,55.6236,35.7852,11.69999981,47.59,25.00,75.00,768.84,19.10,69.86,55.69,699.94
9.6157,7.62,31.79,51.7279,35.6858,12,49.67,24.99,74.99,771.31,18.77,72.98,54.29,700.02
9.8291,7.79,31.74,56.3374,35.9187,11.80000019,49.22,25.00,76.13,776.29,18.87,63.87,55.97,699.97
9.6474,7.64,31.69,64.4106,37.0276,11.39999962,49.62,25.00,78.60,773.66,18.72,41.59,55.41,700.24
9.6996,7.69,32.19,66.8432,35.8356,11.5,46.40,25.00,56.48,772.60,18.59,46.68,55.11,699.91
10.0555,7.97,33.12,67.2471,35.3903,11.5,51.12,24.99,31.08,783.08,19.22,53.33,57.75,700.00
10.4975,8.32,32.85,65.9122,35.2127,11.30000019,54.11,25.00,41.30,793.08,19.79,50.82,59.26,700.08
10.5819,8.39,31.93,63.2521,35.9386,11.5,49.60,25.00,59.74,797.92,19.37,50.88,62.99,699.90
10.5169,8.33,32.63,59.9419,35.9763,11.60000038,46.22,25.00,45.83,793.83,18.35,59.72,60.00,700.02
11.1982,8.87,34.23,54.0945,36.0808,11.80000019,48.87,25.00,66.27,808.45,19.91,62.65,61.90,700.03
12.4017,9.83,35.59,53.9716,36.466,11.5,45.32,25.01,70.59,834.09,21.47,72.05,68.59,700.08
13.3442,10.57,36.03,50.0856,36.5446,12.19999981,51.00,25.00,56.38,853.49,23.18,50.41,75.65,699.99
13.5435,10.73,34.23,44.5529,36.0014,12.5,53.84,24.99,30.11,853.31,23.97,39.13,81.46,693.54
13.6832,10.84,35.1,48.4805,35.8947,12.39999962,40.40,25.00,36.96,842.90,23.89,45.04,85.19,679.96
12.5,9.9,34.49,51.5302,36.2161,12.5,58.42,25.00,61.19,814.73,20.51,56.42,79.11,679.95
13.241,10.49,34.61,53.5923,36.4505,12.39999962,33.97,25.00,69.99,831.56,21.59,60.97,83.52,679.48
14.2355,11.28,33.91,39.8165,37.4291,12.5,55.30,25.00,69.99,845.40,22.92,66.94,85.86,679.97
13.6586,10.82,35.77,45.5682,37.3887,12.19999981,42.02,24.99,69.97,827.16,20.63,76.89,82.49,680.11
14.0125,11.1,34.86,56.8991,36.2653,12.30000019,47.35,24.99,74.10,824.12,21.34,50.56,86.91,666.66
13.7875,10.93,35.42,58.8664,37.1618,12.30000019,54.93,25.00,79.98,814.71,20.81,34.69,88.48,659.96
13.6394,10.81,35,56.3797,38.4553,12.39999962,39.03,24.99,79.98,813.39,21.33,40.50,90.56,659.96
13.6443,10.81,35.13,49.7251,38.0261,12.30000019,50.15,25.00,79.99,813.36,20.66,50.38,90.23,660.02
13.7149,10.87,35.38,46.1734,36.5819,12.39999962,49.40,25.00,79.99,815.58,20.67,59.96,91.41,660.02
13.5441,10.73,35.9,55.4303,37.2809,12.5,52.00,25.00,80.00,808.58,20.04,60.68,89.61,660.01
14.0029,11.1,33.8,58.0807,36.809,12.19999981,43.51,25.00,79.47,812.12,21.33,52.95,93.50,650.76
14.1448,11.21,31.81,55.9766,37.7999,12.5,47.45,25.00,80.00,817.56,22.08,63.41,97.52,650.18
13.5577,10.74,33.41,51.0073,37.9408,12.30000019,51.01,24.99,79.98,782.51,20.72,56.40,91.85,632.36
12.9699,10.28,36.64,51.8723,37.5048,12.39999962,47.51,24.99,79.98,754.37,18.80,52.63,86.04,620.02
12.1981,9.67,34.64,56.8501,37.5747,12.39999962,51.19,25.00,79.98,747.06,17.89,62.24,81.68,628.91
11.1178,8.81,32.77,56.5226,37.4373,12.39999962,48.59,25.00,79.97,741.36,17.01,70.70,78.81,640.01
10.3596,8.21,34.02,61.0239,37.0245,12.10000038,48.11,25.00,79.93,717.32,14.27,55.74,67.05,639.91
9.7706,7.74,33.96,67.334,37.1176,12.19999981,49.80,24.99,79.96,708.73,13.27,48.61,63.03,639.92
8.9389,7.08,33.41,66.706,37.0073,12.19999981,47.12,25.01,79.96,697.76,11.73,54.48,59.55,639.94
8.8747,7.03,30.09,68.7336,36.9959,12,47.81,24.99,75.48,696.70,11.41,58.65,57.81,639.96
8.7994,6.97,31.86,64.3488,37.2801,11.89999962,47.58,24.99,79.97,695.81,10.69,64.54,57.50,640.05
8.7723,6.95,33.31,59.5378,37.0128,11.89999962,50.67,25.00,79.98,695.25,9.80,73.25,55.55,639.95
8.7133,6.9,33.03,55.956,37.0014,12,48.31,25.01,79.98,696.21,9.95,74.15,54.75,640.00
8.668,6.87,32.72,57.4147,37.1067,12,49.08,25.01,79.96,697.04,10.07,74.91,54.90,640.04
8.15,6.46,33.18,63.5168,37.2377,12.10000038,47.35,25.00,79.88,683.03,8.67,71.55,50.23,639.93
8.6694,6.87,33.8,55.2625,37.5303,11.69999981,49.06,25.00,79.98,693.53,8.50,60.00,50.82,639.97
9.4364,7.48,32.59,55.0653,37.3022,11.69999981,47.69,24.99,79.95,716.32,10.25,49.12,58.06,640.11
10.2232,8.1,32.05,57.6199,37.4497,11.80000019,53.40,24.99,76.72,737.50,12.48,35.02,65.51,640.04
10.7801,8.54,34.44,57.4176,37.48,11.80000019,45.91,25.00,79.93,749.76,13.86,34.78,69.28,640.01
10.9572,8.68,35.23,54.9787,37.5499,12.5,46.43,24.99,79.93,752.54,13.70,44.77,70.96,640.11
10.7168,8.49,34.07,49.249,37.568,11.89999962,46.99,24.99,79.95,747.93,14.03,47.66,69.75,639.93
10.6431,8.43,33.72,48.477,37.5845,12.10000038,48.74,24.99,79.96,744.57,13.59,53.27,67.69,640.03
10.589,8.39,33.96,57.5819,37.1557,12,51.34,25.00,79.94,742.39,13.31,59.78,67.92,639.99
10.8366,8.59,34.92,57.8798,36.5878,12.10000038,47.68,25.00,79.95,748.27,13.72,53.69,68.84,639.88
10.1815,8.07,33,57.5298,36.6736,11.89999962,47.49,25.01,79.95,735.87,13.15,51.41,67.33,640.03
9.6779,7.67,32.4,52.1166,37.5659,12,45.76,24.99,79.94,722.76,12.24,54.57,62.49,639.97
9.7975,7.76,34.2,49.1487,37.7233,12.10000038,47.74,25.00,79.96,726.53,12.00,60.08,63.49,640.03
9.9819,7.91,34.53,52.0361,37.6525,11.89999962,52.14,24.24,79.95,730.35,12.24,63.49,64.25,639.98
10.0763,7.98,34.39,54.1769,37.3571,11.89999962,43.15,21.90,79.97,732.34,11.74,52.18,64.00,640.07
10.1922,8.08,34.95,48.6491,37.5493,11.80000019,51.33,21.00,79.99,739.46,11.98,45.01,64.98,640.02
10.1506,8.04,33.76,38.7856,37.8178,12,49.52,21.00,80.00,743.81,12.48,48.69,66.47,640.01
10.4061,8.25,34.31,41.338,37.8744,12,44.98,20.39,79.97,751.42,13.90,47.76,67.19,639.95
10.7738,8.54,34.6,56.7097,37.3873,11.69999981,47.45,20.01,79.95,755.40,13.67,58.99,67.25,639.95
11.0601,8.76,34.97,55.8139,36.833,11.69999981,49.06,20.00,79.94,762.14,15.06,60.60,70.70,639.97
10.8755,8.62,39.37,56.0673,36.8891,12,42.52,20.00,79.88,754.69,14.80,47.49,69.26,640.01
10.6435,8.43,39.32,56.5778,37.0726,12.10000038,47.02,20.00,79.91,742.74,13.16,44.57,64.56,639.96
10.9163,8.65,39.61,56.2104,37.6352,12.10000038,51.36,20.00,79.94,743.42,12.86,50.39,61.43,640.03
10.5712,8.38,38.81,58.2458,37.3903,12.10000038,43.28,19.99,79.93,736.26,13.35,58.62,61.60,639.79
7.3492,5.82,34.93,57.492,36.7147,12,48.60,20.01,79.99,667.86,8.66,64.67,47.30,640.14
8.1392,6.45,37.59,54.7338,36.6249,11.80000019,48.89,20.00,79.98,681.97,9.53,67.84,49.93,640.04
7.6735,6.08,36.53,57.6795,37.4349,11.60000038,48.25,20.00,79.99,672.82,8.75,70.52,46.83,640.01
7.3308,5.81,35.78,57.5706,36.8793,11.80000019,46.64,20.00,79.98,665.07,8.07,51.31,43.67,640.00
7.3173,5.8,35.83,57.0295,37.2103,11.5,48.51,20.00,77.14,663.57,7.87,39.61,41.34,640.02
8.4111,6.66,35.94,58.3318,37.1891,11.69999981,47.23,20.00,78.19,688.99,9.56,44.02,46.88,640.10
9.415,7.46,35.82,56.2655,36.5965,11.30000019,49.64,20.00,79.97,714.18,11.58,46.24,54.42,639.90
9.5632,7.58,34.69,52.3941,37.1777,11.69999981,47.65,20.00,79.94,721.29,13.38,45.69,56.61,640.00
9.5951,7.6,33.81,51.3451,37.633,11.80000019,47.91,20.01,79.97,724.32,14.16,47.61,58.35,639.98
9.5892,7.6,35.3,57.2838,37.1499,12,47.95,20.00,79.97,722.35,13.20,54.10,58.19,640.05
10.121,8.02,33.78,59.0757,37.607,12.19999981,54.19,20.00,79.98,733.20,13.44,49.34,61.22,640.00
10.2277,8.1,36.47,53.0931,37.3725,12.10000038,47.28,19.99,79.96,733.81,14.12,41.59,60.96,640.05
10.2756,8.14,38.08,39.2298,37.5678,12.19999981,45.05,19.99,79.95,733.07,13.63,49.35,61.95,640.07
10.2262,8.1,37.82,48.9846,37.7159,12.19999981,45.40,19.99,79.97,727.11,13.10,57.22,60.47,639.99
10.0962,8,36.91,46.3539,37.823,12.10000038,51.77,20.00,79.96,725.02,13.10,63.97,60.78,639.99
10.2295,8.11,36.55,48.5051,36.9058,12.10000038,47.86,20.00,79.95,729.33,13.32,70.87,61.77,640.03
10.5679,8.37,38.89,51.3012,37.749,12.10000038,46.37,20.00,79.96,736.61,13.58,77.37,62.90,639.96
10.5732,8.38,39.09,47.2322,37.5318,12,53.29,20.01,79.96,736.56,13.33,84.42,62.54,639.91
10.4394,8.27,38.59,51.7396,37.197,12.19999981,44.70,20.01,79.94,732.40,13.29,53.74,61.51,639.93
10.1984,8.08,37.42,55.5257,37.8009,12.19999981,47.61,20.00,75.45,729.37,13.10,42.42,61.57,640.03
9.5392,7.56,37.64,55.6294,37.7373,12,49.31,20.00,79.72,716.58,12.30,48.36,59.90,639.94
9.3919,7.44,36.92,57.0134,37.9276,12,46.85,20.00,79.93,715.37,12.06,53.29,59.59,639.97
9.557,7.57,35.77,57.8806,37.4592,11.89999962,48.85,20.00,79.91,723.05,12.87,57.51,61.81,640.09
9.6344,7.63,35.17,57.2653,37.4944,11.80000019,49.75,20.01,79.93,726.16,13.02,63.84,63.18,640.00
9.5659,7.58,35.41,56.9286,37.491,11.60000038,44.97,19.98,79.93,725.07,12.64,68.93,62.24,640.05
9.6411,7.64,36.11,57.1073,37.7503,11.80000019,49.04,19.99,79.91,726.71,12.57,51.07,62.51,640.03
9.8579,7.81,36.4,55.5132,37.3965,11.80000019,47.97,20.00,62.91,729.47,12.32,43.28,61.36,640.00
8.8848,7.04,34.13,57.9659,36.4566,11.80000019,47.66,20.00,53.52,715.81,12.00,50.70,63.36,639.94
8.6338,6.84,34.61,57.9453,36.4438,12,48.85,20.01,70.97,712.85,11.81,50.08,62.44,640.00
8.7475,6.93,35.2,58.3597,35.7803,12,46.87,19.99,79.95,714.94,11.39,56.10,61.49,640.06
9.2787,7.35,35.23,56.5405,36.5591,11.60000038,51.16,19.99,79.97,726.11,11.87,61.29,61.91,640.04
9.0839,7.2,36.03,58.1983,36.3583,11.80000019,50.02,20.00,79.94,721.16,11.55,65.73,60.20,639.98
9.3641,7.42,36.97,54.9608,35.7926,11.89999962,47.69,20.00,79.96,728.23,12.14,68.64,61.54,639.95
9.6099,7.61,36.76,50.1762,35.7128,11.89999962,48.63,20.00,79.94,734.06,11.96,81.51,63.59,639.98
8.8874,7.04,35.11,55.7876,36.0723,12.10000038,48.84,20.00,79.86,721.97,12.14,58.22,64.82,639.86
8.542,6.77,32.48,62.9543,35.7466,11.89999962,47.60,19.99,79.96,713.42,11.43,43.50,62.38,640.01
9.165,7.26,32.46,57.2827,35.8914,11.69999981,47.46,20.00,79.96,731.81,12.80,46.59,66.01,640.07
9.903,7.85,33.07,53.286,36.0227,11.80000019,47.64,20.00,79.94,753.21,14.08,57.25,72.80,640.03
10.2134,8.09,34.15,53.1193,36.2059,12.10000038,47.59,20.01,79.95,755.90,14.68,62.73,73.12,640.00
10.4042,8.24,34.25,53.8776,36.0343,12.10000038,49.92,19.97,79.93,755.28,15.86,62.78,73.78,639.88
10.1782,8.07,32.56,55.4446,35.72,12.19999981,46.15,20.00,79.90,749.92,15.60,71.09,75.65,640.04
9.3438,7.4,34.22,57.2123,35.8189,12.10000038,49.12,20.00,79.95,726.83,14.09,59.05,67.68,639.88
8.592,6.81,35.26,54.7075,36.0723,12.30000019,48.30,20.00,79.96,706.76,12.60,47.92,60.11,640.07
9.6286,7.63,35.35,53.7683,36.2226,12.5,50.11,20.00,79.91,730.67,14.24,50.68,65.76,640.00
10.497,8.32,35.83,53.4045,36.1856,12.10000038,50.39,20.00,79.93,751.28,15.56,56.91,73.92,640.01
10.8997,8.64,36.58,53.7829,36.272,12.10000038,45.17,20.00,79.90,760.26,16.69,62.64,77.21,640.08
11.3127,8.96,37.53,53.0887,36.6223,12.19999981,51.76,20.00,79.90,767.36,17.64,52.05,79.48,639.97
10.4775,8.3,35.97,52.8724,36.3788,12.19999981,50.66,20.00,79.93,742.71,15.96,54.72,73.31,639.95
9.8687,7.82,37.6,46.4102,36.6736,12,45.34,20.00,74.26,730.27,16.20,56.37,68.95,639.98
10.2261,8.1,37.33,46.7439,36.287,12,46.76,20.00,79.66,738.97,16.44,42.94,71.98,634.84
